id,name,X,Y,area,subcatchment,river,catchment,country,strahler,pfafstetter,rl1.5,rl2,rl5,rl10,rl20,rl50,rl100,rl200,rl500,n_events_obs,TP,FN,FP,recall,precision,f1
842,Kostajnica,4832500,2472500,9000,Sava,Una,Danube,HR,,106111,966.100,1101.100,1433.300,1653.300,1864.300,2137.400,2342.000,2546.000,2815.000,0,0.000,0.000,0.000,,,
843,Dubica,4852500,2477500,9400,Sava,Una,Danube,HR,,106111,973.700,1110.100,1445.800,1668.100,1881.200,2157.200,2364.000,2570.000,2841.800,0,0.000,0.000,0.000,,,
844,Drenje Brdovecko,4762500,2542500,10575,Sava,Sava,Danube,HR,,109131,1373.400,1571.600,2059.400,2382.400,2692.300,3093.300,3393.800,3693.300,4088.300,0,0.000,0.000,0.000,,,
845,Zagreb,4787500,2537500,12250,Sava,Sava,Danube,HR,,109111,1560.200,1792.200,2363.200,2741.200,3103.900,3573.200,3925.000,4275.400,4737.800,0,0.000,0.000,0.000,,,
846,Rugvica,4812500,2527500,12925,Sava,Sava,Danube,HR,,109111,1543.100,1777.400,2354.200,2736.000,3102.300,3576.400,3931.700,4285.700,4752.700,0,0.000,0.000,0.000,,,
850,Jasenovac,4857500,2487500,23400,Sava,Sava,Danube,HR,,107111,1563.900,1757.100,2232.500,2547.300,2849.200,3240.000,3532.800,3824.600,4209.600,0,0.000,0.000,0.000,,,
851,Stara Gradiska,4882500,2477500,39300,Sava,Sava,Danube,HR,,105511,2202.800,2390.100,2851.100,3156.200,3449.000,3827.900,4111.800,4394.700,4768.000,0,0.000,0.000,0.000,,,
852,Davor C.S.,4907500,2472500,40825,Sava,Sava,Danube,HR,,105511,2244.100,2433.300,2899.000,3207.300,3503.000,3885.800,4172.600,4458.400,4835.500,0,0.000,0.000,0.000,,,
853,Slavonski Kobas,4917500,2472500,46100,Sava,Sava,Danube,HR,,105311,2409.100,2619.200,3136.400,3478.800,3807.300,4232.400,4551.000,4868.500,5287.300,0,0.000,0.000,0.000,,,
854,Slavonski Brod,4947500,2477500,49725,Sava,Sava,Danube,HR,,105111,2489.000,2705.200,3237.200,3589.500,3927.400,4364.800,4692.500,5019.100,5449.900,0,0.000,0.000,0.000,,,
856,Zupanja Stepenica,4997500,2482500,61425,Sava,Sava,Danube,HR,,103111,2907.700,3193.300,3896.200,4361.500,4807.900,5385.600,5818.600,6250.000,6819.100,0,0.000,0.000,0.000,,,
857,Donja Dubrava,4842500,2602500,17000,Drava,Drava,Danube,HR,,143111,767.900,921.400,1299.300,1549.500,1789.500,2100.100,2332.900,2564.800,2870.800,0,0.000,0.000,0.000,,,
858,Botovo,4852500,2597500,31300,Drava,Drava,Danube,HR,,141111,1174.300,1371.100,1855.300,2175.800,2483.300,2881.400,3179.600,3476.800,3868.900,0,0.000,0.000,0.000,,,
859,Novo Virje Skela,4867500,2582500,32150,Drava,Drava,Danube,HR,,141111,1183.100,1376.100,1851.200,2165.700,2467.400,2857.900,3150.600,3442.100,3826.800,0,0.000,0.000,0.000,,,
860,Terezino Polje,4892500,2567500,34300,Drava,Drava,Danube,HR,,141111,1202.700,1391.200,1855.200,2162.300,2457.000,2838.400,3124.200,3409.000,3784.700,0,0.000,0.000,0.000,,,
863,Donji Miholjac C.S.,4952500,2552500,37725,Drava,Drava,Danube,HR,,141111,1225.600,1406.200,1850.800,2145.200,2427.500,2793.000,3066.900,3339.800,3699.800,0,0.000,0.000,0.000,,,
864,Belisce,4982500,2542500,37900,Drava,Drava,Danube,HR,,141111,1220.600,1394.700,1823.300,2107.100,2379.300,2731.600,2995.600,3258.700,3605.800,0,0.000,0.000,0.000,,,
866,Batina,5002500,2572500,209125,Danube,Danube,Danube,HR,,151111,5767.000,6607.900,8677.400,10047.600,11361.900,13063.100,14337.900,15608.100,17283.900,2,2.000,0.000,0.000,1.000,1.000,1.000
867,Aljmas,5017500,2532500,253200,Danube,Danube,Danube,HR,,131111,6666.500,7549.900,9724.000,11163.500,12544.200,14331.500,15670.800,17005.200,18765.700,1,1.000,0.000,0.000,1.000,1.000,1.000
868,Dalj,5022500,2532500,253225,Danube,Danube,Danube,HR,,131111,6666.000,7551.100,9729.200,11171.400,12554.700,14345.300,15687.100,17024.000,18787.800,1,1.000,0.000,0.000,1.000,1.000,1.000
869,Vukovar,5022500,2517500,253950,Danube,Danube,Danube,HR,,131111,6655.900,7537.900,9708.600,11145.700,12524.300,14308.600,15645.800,16978.100,18735.700,1,1.000,0.000,0.000,1.000,1.000,1.000
870,Ilok,5052500,2502500,255550,Danube,Danube,Danube,HR,,131111,6673.800,7546.500,9694.300,11116.300,12480.300,14245.900,15569.000,16887.200,18626.400,1,1.000,0.000,0.000,1.000,1.000,1.000
876,Günzburg u. d. Günzmündung,4342500,2817500,9550,Danube,Danube,Danube,DE,,212311,510.700,579.200,747.700,859.300,966.300,1104.900,1208.700,1312.100,1448.600,1,0.000,1.000,0.000,0.000,,0.000
879,Neuburg,4402500,2847500,20125,Danube,Danube,Danube,DE,,211911,944.600,1095.200,1465.800,1711.200,1946.600,2251.300,2479.600,2707.100,3007.200,0,0.000,0.000,0.000,,,
882,Oberndorf,4467500,2872500,26525,Danube,Danube,Danube,DE,,211711,1111.600,1267.100,1649.700,1903.000,2146.000,2460.500,2696.200,2931.000,3240.800,0,0.000,0.000,0.000,,,
883,Regensburg Eiserne Brücke,4467500,2882500,32525,Danube,Danube,Danube,DE,,211611,1259.300,1428.600,1845.200,2121.100,2385.700,2728.200,2984.800,3240.600,3578.000,0,0.000,0.000,0.000,,,
884,Schwabelweis,4482500,2882500,35625,Danube,Danube,Danube,DE,,211311,1395.000,1579.700,2034.200,2335.100,2623.700,2997.300,3277.300,3556.200,3924.200,0,0.000,0.000,0.000,,,
886,Pfelling,4522500,2867500,37750,Danube,Danube,Danube,DE,,211311,1424.300,1615.100,2084.500,2395.300,2693.500,3079.400,3368.600,3656.700,4036.800,0,0.000,0.000,0.000,,,
888,Hofkirchen,4552500,2842500,47700,Danube,Danube,Danube,DE,,211111,1864.400,2107.600,2705.900,3102.100,3482.100,3973.900,4342.500,4709.700,5194.200,0,0.000,0.000,0.000,,,
891,Passau Ilzstadt,4577500,2832500,76775,Danube,Danube,Danube,DE,,192013,3652.700,4081.300,5136.200,5834.600,6504.500,7371.600,8021.400,8668.900,9523.000,1,0.000,1.000,0.000,0.000,,0.000
892,Wiblingen,4322500,2802500,2300,Iller,Iller,Danube,DE,,212411,337.400,397.700,546.200,644.500,738.700,860.800,952.200,1043.300,1163.600,1,0.000,1.000,0.000,0.000,,0.000
893,Landsberg,4387500,2767500,2325,Lech,Lech,Danube,DE,,212013,217.600,271.800,405.300,493.700,578.500,688.300,770.500,852.400,960.500,1,0.000,1.000,0.000,0.000,,0.000
894,Haunstetten,4392500,2797500,2700,Lech,Lech,Danube,DE,,212013,229.100,286.300,427.000,520.200,609.600,725.300,812.000,898.300,1012.300,0,0.000,0.000,0.000,,,
895,Augsburg u. d. Wertachmündung,4387500,2807500,4075,Lech,Lech,Danube,DE,,212013,361.800,453.900,680.500,830.500,974.400,1160.700,1300.300,1439.300,1622.800,0,0.000,0.000,0.000,,,
900,Heitzenhofen,4462500,2887500,5475,Naab,Naab,Danube,DE,,211611,143.100,170.400,237.800,282.300,325.100,380.500,421.900,463.200,517.800,0,0.000,0.000,0.000,,,
903,Marienthal,4482500,2902500,2675,Regen,Regen,Danube,DE,,211411,224.100,254.200,328.300,377.300,424.400,485.200,530.800,576.300,636.300,0,0.000,0.000,0.000,,,
904,München,4437500,2777500,2850,Isar,Isar,Danube,DE,,211213,297.400,366.600,537.000,649.800,758.000,898.100,1003.000,1107.600,1245.600,0,0.000,0.000,0.000,,,
905,Freising,4447500,2817500,3150,Isar,Amper,Danube,DE,,211212,131.400,149.400,193.700,223.000,251.200,287.600,314.900,342.100,378.000,0,0.000,0.000,0.000,,,
906,Landshut Birket,4472500,2822500,7900,Isar,Isar,Danube,DE,,211211,499.600,584.700,794.200,932.900,1065.900,1238.000,1367.100,1495.600,1665.200,0,0.000,0.000,0.000,,,
912,Mühldorf,4502500,2787500,12500,Inn,Inn,Danube,DE,,203311,955.900,1069.700,1349.700,1535.100,1712.900,1943.100,2115.600,2287.500,2514.200,1,0.000,1.000,0.000,0.000,,0.000
914,Burgkirchen,4527500,2792500,2250,Inn,Alz,Danube,DE,,203211,173.400,196.700,254.000,292.000,328.400,375.500,410.800,446.000,492.500,0,0.000,0.000,0.000,,,
919,Trunstadt,4377500,2977500,11925,Main,Main,Rhine,DE,,8711,405.700,466.500,616.200,715.300,810.400,933.400,1025.600,1117.500,1238.700,1,0.000,1.000,0.000,0.000,,0.000
920,Schweinfurt Neuer Hafen,4332500,2987500,12675,Main,Main,Rhine,DE,,8711,418.800,484.100,644.900,751.300,853.400,985.600,1084.600,1183.300,1313.500,1,0.000,1.000,0.000,0.000,,0.000
921,Würzburg,4317500,2962500,13925,Main,Main,Rhine,DE,,8711,439.400,509.400,681.500,795.500,904.800,1046.300,1152.400,1258.000,1397.400,1,0.000,1.000,0.000,0.000,,0.000
922,Steinbach,4292500,2987500,18225,Main,Main,Rhine,DE,,8511,559.600,654.000,886.400,1040.300,1187.900,1378.900,1522.100,1664.700,1852.900,1,0.000,1.000,0.000,0.000,,0.000
924,Kleinheubach,4262500,2962500,21600,Main,Main,Rhine,DE,,8511,587.600,692.600,951.100,1122.300,1286.500,1499.000,1658.200,1816.900,2026.200,0,0.000,0.000,0.000,,,
928,Pettstadt,4392500,2967500,6975,Main,Regnitz,Rhine,DE,,8811,234.900,267.400,347.500,400.500,451.400,517.200,566.600,615.700,680.600,1,0.000,1.000,0.000,0.000,,0.000
930,Alken,4142500,3022500,27925,Moselle,Moselle,Rhine,DE,,4111,1567.400,1835.100,2493.900,2930.000,3348.400,3889.900,4295.700,4700.000,5233.500,1,1.000,0.000,0.000,1.000,1.000,1.000
931,Lauffen,4257500,2877500,7950,Neckar,Neckar,Rhine,DE,,10311,411.900,464.700,594.600,680.600,763.100,869.900,949.900,1029.700,1134.900,1,0.000,1.000,1.000,0.000,0.000,0.000
932,Ziegelhausen AMS,4232500,2922500,13875,Neckar,Neckar,Rhine,DE,,10111,748.500,846.800,1088.800,1249.100,1402.800,1601.700,1750.800,1899.300,2095.300,0,0.000,0.000,0.000,,,
933,Rockenau SKA,4247500,2927500,12975,Neckar,Neckar,Rhine,DE,,10111,728.000,823.400,1058.300,1213.700,1362.900,1555.900,1700.500,1844.700,2034.800,0,0.000,0.000,0.000,,,
934,Hattingen,4127500,3147500,4225,Ruhr,Ruhr,Rhine,DE,,3411,316.300,358.300,461.500,529.900,595.500,680.300,743.900,807.300,890.900,1,1.000,0.000,0.000,1.000,1.000,1.000
936,Boxberg,4642500,3152500,675,Havel,Black Schops,Elbe,DE,4.000,2221,17.900,21.200,29.200,34.500,39.500,46.100,51.100,56.000,62.400,0,0.000,0.000,0.000,,,
940,Leisnig,4527500,3122500,2875,Mulde,Freiberger Mulde,Elbe,DE,3.000,6211,147.100,212.500,373.400,479.900,582.000,714.300,813.400,912.100,1042.400,0,0.000,0.000,0.000,,,
941,Lieske,4637500,3142500,775,Havel,Spree,Elbe,DE,3.000,2231,12.000,15.900,25.500,31.800,37.800,45.700,51.600,57.400,65.100,0,0.000,0.000,0.000,,,
945,Zittau 1,4662500,3097500,675,Neisse,Lusatian Neisse,Oder,DE,2.000,4111,43.800,56.000,86.100,106.000,125.000,149.700,168.200,186.600,210.900,1,0.000,1.000,0.000,0.000,,0.000
952,Sorbolo,4357500,2412500,725,Enza,Enza,Po,IT,,3211,184.200,218.900,304.100,360.500,414.600,484.600,537.100,589.400,658.400,0,0.000,0.000,0.000,,,
953,St. Pieter Noord,4017500,3082500,21075,Meuse,Meuse,Rhine,NL,,2331,1157.600,1341.100,1792.600,2091.600,2378.300,2749.500,3027.700,3304.800,3670.500,1,1.000,0.000,0.000,1.000,1.000,1.000
954,Embalse de Benínar,3157500,1637500,500,Adra,Lucainena,Adra,ES,1.000,1,7.000,11.600,23.100,30.600,37.900,47.300,54.300,61.300,70.500,4,1.000,3.000,1.000,0.250,0.500,0.333
956,Aljaima,3007500,1642500,2725,Guadalhorce,Guadalhorce,Guadalhorce,ES,1.000,1,133.800,205.300,381.200,497.700,609.500,754.100,862.500,970.500,1113.000,0,0.000,0.000,0.000,,,
960,Terque (Andarax),3192500,1637500,550,Andarax,Andarax,Andarax,ES,1.000,1,16.300,26.200,50.400,66.400,81.800,101.700,116.600,131.500,151.100,2,1.000,1.000,1.000,0.500,0.500,0.500
968,Corbones_Ca,2942500,1747500,1750,Corbones,Corbones,Guadalquivir,ES,2.000,361,25.400,40.900,79.100,104.300,128.500,159.900,183.400,206.800,237.700,0,0.000,0.000,0.000,,,
969,Llano de Vela,3187500,1792500,1225,Guadalimar,Guadalmena,Guadalquivir,ES,3.000,1032,13.200,33.300,82.800,115.500,146.900,187.500,218.000,248.400,288.400,0,0.000,0.000,0.000,,,
972,Genil_Ecija,2987500,1742500,8050,Genil,Genil,Guadalquivir,ES,2.000,411,185.900,275.800,497.000,643.400,783.900,965.700,1101.900,1237.700,1416.800,0,0.000,0.000,0.000,,,
973,Genil_Loja,3057500,1687500,4300,Genil,Genil,Guadalquivir,ES,2.000,411,48.800,68.500,117.000,149.100,179.900,219.700,249.600,279.300,318.600,0,0.000,0.000,1.000,,0.000,0.000
974,Cartama,3017500,1642500,2875,Guadalhorce,Guadalhorce,Guadalhorce,ES,1.000,1,149.400,227.200,418.500,545.200,666.800,824.100,941.900,1059.400,1214.300,0,0.000,0.000,0.000,,,
975,Glimar_Lina,3117500,1767500,5075,Guadalimar,Guadalimar,Guadalquivir,ES,2.000,1011,88.800,138.700,261.600,343.000,421.100,522.100,597.800,673.300,772.800,0,0.000,0.000,1.000,,0.000,0.000
976,Guadajoz_Va,3022500,1762500,2450,Guadajoz,Guadajoz,Guadalquivir,ES,2.000,611,30.200,51.900,105.100,140.400,174.200,218.000,250.800,283.500,326.600,0,0.000,0.000,0.000,,,
977,Guadalb_Men,3107500,1757500,1075,Guadalei,Guadalbullon,Guadalquivir,ES,2.000,811,24.100,39.000,75.500,99.700,122.900,153.000,175.500,198.000,227.600,0,0.000,0.000,0.000,,,
978,Guadalq_Men,3107500,1767500,16200,Grande,Guadalquivir,Guadalquivir,ES,1.000,791,129.700,192.500,347.100,449.400,547.600,674.600,769.900,864.700,989.900,0,0.000,0.000,1.000,,0.000,0.000
979,Guadiamar,2882500,1732500,900,Guadiamar,Guadiamar,Guadalquivir,ES,2.000,121,53.600,68.600,105.500,129.900,153.300,183.600,206.400,229.000,258.900,0,0.000,0.000,0.000,,,
980,San Pablo de Bujaceite,2937500,1627500,650,Guadiaro,Guadiaro,Guadiaro,ES,1.000,1,76.000,129.500,261.200,348.300,431.900,540.200,621.300,702.100,808.700,0,0.000,0.000,0.000,,,
982,Guadix,3152500,1682500,550,Guadiana menor,Guadix,Guadalquivir,ES,4.000,1222,1.700,2.500,4.600,5.900,7.300,9.000,10.200,11.500,13.200,1,0.000,1.000,0.000,0.000,,0.000
986,Terque (Nacimiento),3197500,1642500,675,Andarax,Nacimiento,Andarax,ES,2.000,2,7.900,14.500,30.900,41.700,52.100,65.500,75.600,85.600,98.800,2,0.000,2.000,1.000,0.000,0.000,0.000
988,R_Fardes,3157500,1702500,1700,Guadiana menor,Fardes,Guadalquivir,ES,3.000,1221,5.400,8.400,15.800,20.700,25.400,31.500,36.000,40.600,46.600,1,0.000,1.000,0.000,0.000,,0.000
990,Bobadilla,3012500,1677500,750,Guadalhorce,Guadalhorce,Guadalhorce,ES,1.000,1,36.600,51.200,86.900,110.600,133.300,162.700,184.800,206.700,235.700,1,0.000,1.000,0.000,0.000,,0.000
994,RHuelva_Cala_G,2897500,1772500,1000,Guadiamar,Huelva,Guadalquivir,ES,2.000,161,32.900,53.500,104.200,137.800,170.000,211.700,242.900,274.100,315.100,0,0.000,0.000,0.000,,,
997,Salado_Porc,3072500,1762500,675,Guadajoz,Arroyo del Salado de Porcuna,Guadalquivir,ES,2.000,741,7.400,12.800,26.100,34.900,43.300,54.200,62.400,70.600,81.400,0,0.000,0.000,0.000,,,
998,Trasvase de Majaceite,2947500,1637500,500,Guadiaro,Guadiaro,Guadiaro,ES,1.000,1,61.000,105.900,216.400,289.600,359.700,450.600,518.600,586.400,675.900,0,0.000,0.000,0.000,,,
1002,La Garonne à Tonneins,3547500,2417500,50325,"Garonne, below Lot",Garonne,Garonne,FR,1.000,131,2718.000,3121.700,4115.400,4773.200,5404.300,6221.100,6833.200,7443.100,8247.600,1,1.000,0.000,1.000,1.000,0.500,0.667
1003,L'Allan à Fesches-le-Châtel,4087500,2717500,650,Saone,Allaine,Rhone,FR,4.000,644,100.500,121.500,173.400,207.700,240.600,283.200,315.100,346.900,388.800,0,0.000,0.000,0.000,,,
1006,La Cure à Arcy-sur-Cure,3852500,2737500,1175,Yonne,Cure,Seine,FR,3.000,1061,56.200,65.600,88.600,103.900,118.500,137.500,151.700,165.900,184.500,1,0.000,1.000,0.000,0.000,,0.000
1007,La Brenne à Montbard,3897500,2737500,775,Yonne,Brenne,Seine,FR,4.000,1022,60.300,71.700,99.800,118.400,136.200,159.300,176.600,193.800,216.600,0,0.000,0.000,0.000,,,
1008,L'Armançon à Tronchoy,3867500,2772500,1975,Yonne,Armancon,Seine,FR,3.000,1021,114.400,133.000,178.800,209.100,238.200,275.800,304.000,332.100,369.200,0,0.000,0.000,0.000,,,
1009,La Vingeanne à Oisilly,3972500,2712500,600,Saone,Vingeanne,Rhone,FR,3.000,672,27.400,38.700,66.500,84.900,102.600,125.400,142.500,159.600,182.100,0,0.000,0.000,0.000,,,
1010,L'Ouche à Plombières-lès-Dijon,3942500,2702500,650,Saone,Ouche,Rhone,FR,3.000,652,37.900,44.200,59.500,69.700,79.400,92.000,101.400,110.900,123.300,0,0.000,0.000,0.000,,,
1011,L'Azergues à Lozanne,3907500,2542500,900,Saone,Azergues,Rhone,FR,2.000,612,59.300,81.200,135.100,170.800,205.000,249.300,282.500,315.600,359.200,2,2.000,0.000,0.000,1.000,1.000,1.000
1012,L'Ain à Pont-d'Ain,3962500,2562500,2750,Ain,Ain,Rhone,FR,2.000,811,466.000,560.600,793.300,947.400,1095.200,1286.500,1429.800,1572.600,1761.100,0,0.000,0.000,0.000,,,
1013,L'Ain à Chazey-sur-Ain,3952500,2547500,3675,Ain,Ain,Rhone,FR,2.000,811,628.200,744.800,1032.000,1222.200,1404.600,1640.600,1817.500,1993.800,2226.400,0,0.000,0.000,1.000,,0.000,0.000
1014,Usce,5182500,2322500,6850,Velika Morava,Ibar,Danube,RS,,82211,236.600,312.800,500.400,624.500,743.600,897.800,1013.300,1128.400,1280.300,1,1.000,0.000,0.000,1.000,1.000,1.000
1015,Aleksinac,5267500,2337500,14325,Velika Morava,Juzna Morava,Danube,RS,,83111,236.800,376.100,719.100,946.200,1164.100,1446.000,1657.300,1867.900,2145.600,1,0.000,1.000,0.000,0.000,,0.000
1016,Castro_Rio_G,3047500,1742500,1650,Guadajoz,Guadajoz,Guadalquivir,ES,2.000,611,9.600,21.100,49.300,67.900,85.900,109.000,126.400,143.700,166.600,0,0.000,0.000,0.000,,,
1017,Nybergsund,4447500,4237500,4375,Gota,Trysilelva / Klaralven,Gota,NO,1.000,9,222.400,247.000,307.700,347.800,386.300,436.200,473.500,510.700,559.900,0,0.000,0.000,0.000,,,
1018,Neiden,5067500,5277500,3075,Neidenelva,Neidenelva,Naatamo,NO,1.000,1,139.500,160.400,211.700,245.700,278.300,320.500,352.200,383.700,425.300,0,0.000,0.000,0.000,,,
1019,Polmak nye,4997500,5302500,13825,Tana,Tana,Tana,NO,1.000,1,558.400,628.200,800.000,913.700,1022.800,1164.000,1269.800,1375.200,1514.300,0,0.000,0.000,0.000,,,
1020,Iijärvi - luusua,5022500,5242500,800,Naatamo,Iijarvi,Naatamo,FI,1.000,1,37.700,42.400,54.100,61.800,69.200,78.800,86.000,93.200,102.600,0,0.000,0.000,0.000,,,
1021,Salzburg-Nonntal,4547500,2747500,4675,Inn,Salzach,Danube,AT,,202311,628.700,729.900,978.800,1143.700,1301.800,1506.500,1659.800,1812.600,2014.200,1,1.000,0.000,0.000,1.000,1.000,1.000
1022,Aulestad,4332500,4237500,925,Lagen,Gausa,Glomma,NO,3.000,214,103.600,122.700,169.500,200.600,230.300,268.800,297.700,326.400,364.400,0,0.000,0.000,0.000,,,
1026,Viksvatn (Hestadfjorden),4102500,4252500,500,Gaula (Sande),Gaula (Sande),Gaula_Sande,NO,1.000,1,97.400,108.300,135.100,152.800,169.800,191.900,208.400,224.900,246.600,0,0.000,0.000,0.000,,,
1030,"Vækkava, Iesjokka",4907500,5207500,2075,Tana,Lesjokka,Tana,NO,2.000,6,94.500,103.800,126.900,142.100,156.700,175.700,189.900,204.000,222.700,3,3.000,0.000,0.000,1.000,1.000,1.000
1031,Unsetåa,4377500,4317500,625,"Glomma, headwaters",Unsetaa,Glomma,NO,2.000,314,44.000,50.500,66.500,77.000,87.200,100.300,110.100,119.900,132.900,0,0.000,0.000,0.000,,,
1033,Trangen,4447500,4597500,875,Namsen,Sanddola,Namsen,NO,2.000,2,87.100,97.000,121.300,137.400,152.800,172.800,187.800,202.700,222.400,2,2.000,0.000,0.000,1.000,1.000,1.000
1036,Syrstad,4307500,4437500,2275,Orkla,Orkla,Orkla,NO,1.000,1,156.500,182.700,247.200,289.800,330.800,383.800,423.500,463.100,515.300,2,0.000,2.000,1.000,0.000,0.000,0.000
1037,Bertnem,4427500,4597500,5175,Namsen,Namsen,Namsen,NO,1.000,1,799.300,893.100,1124.000,1276.900,1423.600,1613.400,1755.600,1897.300,2084.300,1,0.000,1.000,1.000,0.000,0.000,0.000
1040,Svartfossberget,4767500,5192500,1950,Reisaelva,Reisaelva,Reisaelva,NO,1.000,1,179.800,208.500,279.100,325.800,370.700,428.700,472.200,515.500,572.700,1,0.000,1.000,0.000,0.000,,0.000
1041,Blaker,4387500,4097500,38650,"Glomma, below Lagen",Glomma,Glomma,NO,1.000,131,1527.500,1782.300,2409.500,2824.700,3223.000,3738.500,4124.900,4509.800,5017.600,0,0.000,0.000,0.000,,,
1048,Stuvane,4192500,4217500,975,Laerdalselva,Laerdalselva,Laerdalselva,NO,1.000,1,65.400,77.500,107.100,126.700,145.500,169.900,188.100,206.300,230.300,0,0.000,0.000,0.000,,,
1050,Bruhaug,4277500,4102500,3500,Lagen,Numedalslagen,Lagen,NO,1.000,1,233.200,271.500,365.700,428.100,487.900,565.400,623.400,681.200,757.500,0,0.000,0.000,0.000,,,
1056,Bulken (Vangsvatnet),4117500,4177500,1075,Vosso,Vosso,Vosso,NO,1.000,1,274.600,300.300,363.600,405.500,445.700,497.700,536.700,575.500,626.800,1,1.000,0.000,0.000,1.000,1.000,1.000
1060,Driva v/Elverhøy bru,4252500,4392500,2425,Driva,Driva,Driva,NO,1.000,1,204.900,232.100,298.900,343.200,385.600,440.600,481.700,522.800,576.900,3,1.000,2.000,0.000,0.333,1.000,0.500
1061,Driva v/Risefoss,4297500,4377500,725,Driva,Driva,Driva,NO,1.000,1,46.800,53.600,70.200,81.200,91.800,105.400,115.700,125.900,139.400,0,0.000,0.000,0.000,,,
1062,Eggafoss,4382500,4417500,675,Gaula (Melhus),Gaula (Melhus),Gaula,NO,1.000,1,119.800,137.300,180.300,208.800,236.200,271.500,298.100,324.500,359.300,1,0.000,1.000,0.000,0.000,,0.000
1068,Selfors bru,4527500,4882500,775,Beiarelva,Beiarelva,Beiarelva,NO,1.000,1,118.300,136.800,182.300,212.500,241.400,278.800,306.800,334.700,371.600,1,1.000,0.000,0.000,1.000,1.000,1.000
1075,Rauma v/Horgheim,4212500,4372500,1125,Rauma,Rauma,Rauma,NO,1.000,1,114.300,130.400,170.000,196.300,221.400,254.000,278.400,302.700,334.800,2,1.000,1.000,0.000,0.500,1.000,0.667
1076,Rathe,4342500,4472500,3050,Nea,Nea,Nea,NO,1.000,1,185.800,206.400,257.100,290.600,322.800,364.500,395.700,426.800,467.800,0,0.000,0.000,0.000,,,
1077,Polmak nye,5002500,5307500,13850,Tana,Tana,Tana,NO,1.000,1,558.700,628.400,800.100,913.700,1022.700,1163.800,1269.500,1374.900,1513.800,0,0.000,0.000,0.000,,,
1082,Øvrevatn,4647500,5102500,525,Salangs,Svartdalsbekken,Salangs,NO,1.000,1,49.900,56.800,73.800,85.100,95.900,109.900,120.300,130.800,144.600,0,0.000,0.000,0.000,,,
1083,Omnesfoss,4262500,4057500,875,Skien,Heddola,Skien,NO,3.000,34,115.700,132.100,172.400,199.200,224.800,258.000,282.900,307.700,340.400,0,0.000,0.000,4.000,,0.000,0.000
1086,Flaksvatn,4217500,3917500,1825,Tovdal,Tovdal,Tovdal,NO,,1,307.400,344.200,434.900,494.900,552.500,627.000,682.800,738.500,811.900,0,0.000,0.000,0.000,,,
1088,Fustvatn,4472500,4757500,550,Fusta,Fusta,Fusta,NO,1.000,1,103.200,112.400,135.000,149.900,164.200,182.800,196.700,210.500,228.800,0,0.000,0.000,0.000,,,
1091,Nervoll,4507500,4707500,650,Vefsna,Vefsna,Vefsna,NO,2.000,3,67.900,79.600,108.500,127.600,145.900,169.600,187.400,205.100,228.500,0,0.000,0.000,0.000,,,
1092,Nedre Sjodalsvatn,4262500,4272500,500,Lagen,Sjoa,Glomma,NO,3.000,221,56.100,63.500,81.500,93.500,105.000,119.800,130.900,142.000,156.600,1,0.000,1.000,0.000,0.000,,0.000
1099,Gaulfoss,4332500,4447500,3200,Gaula (Melhus),Gaula (Melhus),Gaula,NO,1.000,1,432.300,482.000,604.200,685.100,762.700,863.200,938.500,1013.500,1112.500,0,0.000,0.000,1.000,,0.000,0.000
1101,Masi,4857500,5197500,5675,Altaelva,Kautokeinoelva,Altaelva,NO,1.000,1,271.600,299.200,367.100,412.100,455.200,511.000,552.900,594.600,649.600,1,0.000,1.000,0.000,0.000,,0.000
